"r"	"g"	"b"	"cust_skey"	"r_perc"	"g_perc"	"b_perc"	"color_name"	"rank"
238	232	170	19456946	0.933333333333333	0.909803921568627	0.666666666666667	"Pale Goldenrod"	41
240	230	140	19456946	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
176	196	222	5497081	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
255	160	122	2790546687	1	0.627450980392157	0.47843137254902	"Light Salmon"	15
255	127	80	2790546687	1	0.498039215686275	0.313725490196078	"Coral"	13
0	139	139	59651794	0	0.545098039215686	0.545098039215686	"Dark Cyan"	79
190	190	190	950009	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
128	128	128	950009	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
169	169	169	950009	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
192	192	192	950009	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
46	45	50	10645581390	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
173	216	230	10645634381	0.67843137254902	0.847058823529412	0.901960784313726	"Light Blue"	84
176	224	230	10645634381	0.690196078431373	0.87843137254902	0.901960784313726	"Powder Blue"	83
220	220	220	10645634381	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
222	184	135	10709071008	0.870588235294118	0.72156862745098	0.529411764705882	"Burlywood"	25
233	150	122	10709071008	0.913725490196078	0.588235294117647	0.47843137254902	"Dark Salmon"	12
205	92	92	10709071008	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
245	245	245	2417802	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
47	79	79	2372376626	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
46	45	50	2372376626	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
46	45	50	4985620457	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	220	220	9858333558	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
211	211	211	9858333558	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
169	169	169	8239757	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
128	128	128	8239757	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
192	192	192	8239757	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
190	190	190	8239757	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
47	79	79	6835348	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
72	61	139	6835348	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
176	196	222	4362224621	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
0	128	128	4362224621	0	0.501960784313725	0.501960784313725	"Teal"	80
25	25	112	4362224621	0.0980392156862745	0.0980392156862745	0.43921568627451	"Midnight Blue"	94
46	45	50	4362224621	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
255	105	180	10181881329	1	0.411764705882353	0.705882352941177	"Hot Pink"	119
47	79	79	10181881329	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
46	45	50	12910632	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
188	143	143	10709020858	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
205	92	92	10709020858	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
165	42	42	10709020858	0.647058823529412	0.164705882352941	0.164705882352941	"Brown"	4
211	211	211	1044583	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
220	220	220	1044583	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
190	190	190	1044583	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
192	192	192	1044583	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
169	169	169	1044583	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
0	0	0	7993114	0	0	0	"Black"	145
46	45	50	7993114	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
46	45	50	17046278	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
72	61	139	17046278	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
47	79	79	17046278	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
105	105	105	17046278	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
85	107	47	9434925309	0.333333333333333	0.419607843137255	0.184313725490196	"Dark Olive Green"	51
105	105	105	9434925309	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
46	45	50	9434925309	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
188	143	143	5084521	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
128	128	128	5084521	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
210	180	140	5084521	0.823529411764706	0.705882352941177	0.549019607843137	"Tan"	27
105	105	105	5084521	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
188	143	143	5084521	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
128	128	128	5084521	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
210	180	140	5084521	0.823529411764706	0.705882352941177	0.549019607843137	"Tan"	27
105	105	105	5084521	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
188	143	143	5231039	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
128	128	128	5231039	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
210	180	140	5231039	0.823529411764706	0.705882352941177	0.549019607843137	"Tan"	27
105	105	105	5231039	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
72	209	204	5928061	0.282352941176471	0.819607843137255	0.8	"Medium Turquoise"	73
211	211	211	2372376626	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
220	220	220	2372376626	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
46	45	50	5363469293	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
70	130	180	5084521	0.274509803921569	0.509803921568627	0.705882352941177	"Steel Blue"	88
152	251	152	12910632	0.596078431372549	0.984313725490196	0.596078431372549	"Pale Green"	57
0	139	139	10965075385	0	0.545098039215686	0.545098039215686	"Dark Cyan"	79
0	128	128	10965075385	0	0.501960784313725	0.501960784313725	"Teal"	80
46	45	50	10709020858	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
230	230	250	10709020858	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
245	245	245	10709020858	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
60	179	113	2133874157	0.235294117647059	0.701960784313725	0.443137254901961	"Medium Sea Green"	66
244	164	96	10709020858	0.956862745098039	0.643137254901961	0.376470588235294	"Sandy Brown"	19
255	160	122	10709020858	1	0.627450980392157	0.47843137254902	"Light Salmon"	15
222	184	135	10709020858	0.870588235294118	0.72156862745098	0.529411764705882	"Burlywood"	25
46	45	50	10709020858	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
46	45	50	2847424190	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	220	220	2847424190	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
189	183	107	2372376626	0.741176470588235	0.717647058823529	0.419607843137255	"Dark Khaki"	42
240	230	140	2372376626	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
72	61	139	950009	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
70	130	180	950009	0.274509803921569	0.509803921568627	0.705882352941177	"Steel Blue"	88
47	79	79	950009	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
72	61	139	59061499	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
70	130	180	59061499	0.274509803921569	0.509803921568627	0.705882352941177	"Steel Blue"	88
47	79	79	59061499	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
192	192	192	5084521	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
211	211	211	5084521	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
220	220	220	5084521	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	5084521	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
205	92	92	60474656	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
220	220	220	60474656	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
211	211	211	60474656	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
0	139	139	6734262424	0	0.545098039215686	0.545098039215686	"Dark Cyan"	79
0	128	128	6734262424	0	0.501960784313725	0.501960784313725	"Teal"	80
244	164	96	5231039	0.956862745098039	0.643137254901961	0.376470588235294	"Sandy Brown"	19
0	0	0	8385223	0	0	0	"Black"	145
105	105	105	8385223	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
188	143	143	8385223	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
128	128	128	8385223	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
46	45	50	8385223	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
169	169	169	17046278	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
128	128	128	17046278	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
119	136	153	17046278	0.466666666666667	0.533333333333333	0.6	"Light Slate Gray"	139
105	105	105	17046278	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
255	228	225	7717396841	1	0.894117647058824	0.882352941176471	"Misty Rose"	9
250	235	215	7717396841	0.980392156862745	0.92156862745098	0.843137254901961	"Antique White"	26
255	228	196	7717396841	1	0.894117647058824	0.768627450980392	"Bisque"	23
205	92	92	5084521	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
176	48	96	5084521	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
220	20	60	5084521	0.862745098039216	0.0784313725490196	0.235294117647059	"Crimson"	122
224	255	255	9800871123	0.87843137254902	1	1	"Light Cyan"	75
230	230	250	9800871123	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
176	224	230	9800871123	0.690196078431373	0.87843137254902	0.901960784313726	"Powder Blue"	83
220	220	220	9800871123	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
72	61	139	6023970	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
190	190	190	6023970	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
169	169	169	6023970	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
176	196	222	6023970	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
46	45	50	2372376626	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
0	0	0	2372376626	0	0	0	"Black"	145
169	169	169	2372376626	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
250	128	114	2372376626	0.980392156862745	0.501960784313725	0.447058823529412	"Salmon"	10
255	182	193	2372376626	1	0.713725490196078	0.756862745098039	"Light Pink"	124
255	99	71	2372376626	1	0.388235294117647	0.27843137254902	"Tomato"	11
70	130	180	60104523	0.274509803921569	0.509803921568627	0.705882352941177	"Steel Blue"	88
176	48	96	16238488	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
165	42	42	16238488	0.647058823529412	0.164705882352941	0.164705882352941	"Brown"	4
46	45	50	16238488	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
245	245	245	11459834	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
248	248	255	11459834	0.972549019607843	0.972549019607843	1	"Ghost White"	127
245	245	245	2220067465	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
248	248	255	2220067465	0.972549019607843	0.972549019607843	1	"Ghost White"	127
46	45	50	5231039	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
189	183	107	10709020858	0.741176470588235	0.717647058823529	0.419607843137255	"Dark Khaki"	42
128	128	128	10709020858	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
105	105	105	7807303589	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
128	128	128	7807303589	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
72	61	139	7807303589	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
165	42	42	10709020858	0.647058823529412	0.164705882352941	0.164705882352941	"Brown"	4
176	48	96	10709020858	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
205	92	92	10709020858	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
178	34	34	10709020858	0.698039215686274	0.133333333333333	0.133333333333333	"Firebrick"	5
210	105	30	10709020858	0.823529411764706	0.411764705882353	0.117647058823529	"Chocolate"	17
211	211	211	2437646820	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
245	245	245	2437646820	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
250	240	230	2437646820	0.980392156862745	0.941176470588235	0.901960784313726	"Linen"	22
250	240	230	2437646820	0.980392156862745	0.941176470588235	0.901960784313726	"Linen"	22
211	211	211	2437646820	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
245	245	245	2437646820	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
245	245	245	2437646820	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
255	255	255	2437646820	1	1	1	"White"	132
248	248	255	2437646820	0.972549019607843	0.972549019607843	1	"Ghost White"	127
245	245	245	2437646820	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
255	255	255	2437646820	1	1	1	"White"	132
248	248	255	2437646820	0.972549019607843	0.972549019607843	1	"Ghost White"	127
25	25	112	10709020858	0.0980392156862745	0.0980392156862745	0.43921568627451	"Midnight Blue"	94
72	61	139	10709020858	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
46	45	50	10709020858	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	220	220	10709020858	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
169	169	169	10709020858	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
220	220	220	3743067	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	3743067	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
176	196	222	3743067	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
245	245	245	17770201	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
230	230	250	17770201	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
255	245	238	5105304	1	0.96078431372549	0.933333333333333	"Seashell"	130
220	220	220	5105304	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
250	240	230	5105304	0.980392156862745	0.941176470588235	0.901960784313726	"Linen"	22
245	245	220	5105304	0.96078431372549	0.96078431372549	0.862745098039216	"Beige"	44
240	230	140	2876005254	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
255	222	173	10709071008	1	0.870588235294118	0.67843137254902	"Navajo White"	28
46	45	50	17046278	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
255	99	71	19673034	1	0.388235294117647	0.27843137254902	"Tomato"	11
220	20	60	19673034	0.862745098039216	0.0784313725490196	0.235294117647059	"Crimson"	122
47	79	79	1305359	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
46	45	50	1305359	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
105	105	105	1305359	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
255	20	147	10181881329	1	0.0784313725490196	0.576470588235294	"Deep Pink"	118
47	79	79	10181881329	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
46	45	50	10181881329	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
105	105	105	59061499	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
128	128	128	59061499	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
169	169	169	59061499	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
211	211	211	2437646820	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
192	192	192	2437646820	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
